,Unnamed: 0,Unnamed: 0.1,title,MFCCs,views,rating
397,397.0,397.0,Should I Do It,"[[-539.0342955 -539.0342955 -539.0342955 ... -539.0342955 -539.0342955
  -539.0342955]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",153936,4.841672900000002
398,398.0,398.0,Fire,"[[-443.66466193 -443.66466193 -443.66466193 ... -434.12465184
  -438.15200897 -443.66466193]
 [   0.            0.            0.         ...   13.35055381
     7.71905845    0.        ]
 [   0.            0.            0.         ...   12.93303308
     7.49107424    0.        ]
 ...
 [   0.            0.            0.         ...    3.388177
     2.24170321    0.        ]
 [   0.            0.            0.         ...    2.10401538
     1.52178673    0.        ]
 [   0.            0.            0.         ...    0.95245723
     0.86816569    0.        ]]",2729967,4.8734487999999985
399,399.0,399.0,Slow Hand,"[[-5.62504934e+02 -5.53929692e+02 -5.15850599e+02 ... -4.98024144e+02
  -5.27652263e+02 -5.62504934e+02]
 [ 0.00000000e+00  1.20511930e+01  5.72232439e+01 ...  7.11288196e+01
   4.60166217e+01  0.00000000e+00]
 [ 0.00000000e+00  1.18255221e+01  3.84499393e+01 ...  3.93509980e+01
   3.75970606e+01  0.00000000e+00]
 ...
 [ 0.00000000e+00  6.27433046e+00  6.20110460e+00 ...  5.59954459e+00
   6.15415083e+00  0.00000000e+00]
 [ 0.00000000e+00  5.42206885e+00  1.51831338e+00 ...  8.16546710e+00
   5.04453503e+00  0.00000000e+00]
 [ 0.00000000e+00  4.60832201e+00 -1.04234322e-01 ...  5.85889684e+00
   4.29716636e+00  0.00000000e+00]]",3619807,4.8812957
400,400.0,400.0,Automatic,"[[-534.51279828 -534.51279828 -534.51279828 ... -534.51279828
  -534.51279828 -534.51279828]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",3402570,4.8594165
401,401.0,401.0,Love In Them There Hills,"[[-554.29017321 -554.29017321 -554.29017321 ... -554.29017321
  -554.29017321 -554.29017321]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",6465,5.0
402,402.0,402.0,Shaky Flat Blues,"[[-514.76644 -514.76644 -514.76644 ... -514.76644 -514.76644 -514.76644]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]",7053,4.7171717000000015
403,403.0,403.0,I Feel For You,"[[-559.05631154 -559.05631154 -559.05631154 ... -557.82638785
  -558.62241988 -559.05631154]
 [   0.            0.            0.         ...    1.73890571
     0.61356926    0.        ]
 [   0.            0.            0.         ...    1.7374991
     0.61343066    0.        ]
 ...
 [   0.            0.            0.         ...    1.69290427
     0.60900079    0.        ]
 [   0.            0.            0.         ...    1.68325638
     0.60803318    0.        ]
 [   0.            0.            0.         ...    1.67273353
     0.606974      0.        ]]",37753,4.8762889000000005
404,404.0,404.0,Dirty Work,"[[-502.53579051 -502.53579051 -452.77492243 ... -255.41594666
  -274.58699527 -320.21596011]
 [   0.            0.           61.8739373  ...  174.97768177
   163.92715095  137.97490626]
 [   0.            0.           42.29641261 ...  -20.15795413
   -14.23260476   -4.40486174]
 ...
 [   0.            0.            5.8722555  ...    1.19607451
     3.20326681    5.9324978 ]
 [   0.            0.            6.12049195 ...    6.8478241
     3.4504843    -1.87135057]
 [   0.            0.            5.36774099 ...   -5.05618519
    -8.26627519  -12.74401885]]",43073,4.886524700000002
405,405.0,405.0,Where Did The Time Go,"[[-530.9916881 -530.9916881 -530.9916881 ... -530.9916881 -530.9916881
  -530.9916881]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",1968,5.0
406,406.0,406.0,Wanting Things,"[[-590.41992346 -590.41992346 -590.41992346 ... -559.03410496
  -563.85931573 -573.23612298]
 [   0.            0.            0.         ...   40.24300771
    35.77964153   23.8189023 ]
 [   0.            0.            0.         ...   35.56102692
    33.01950114   22.41893977]
 ...
 [   0.            0.            0.         ...    7.97592594
     5.34684749    2.74998747]
 [   0.            0.            0.         ...    6.41959982
     2.64401499    2.10147621]
 [   0.            0.            0.         ...    6.50915462
     2.13900447    2.01483137]]",8184,4.7966104000000005
407,407.0,407.0,Save The Bones For Henry Jones,"[[-8.01530523e+02 -7.80649767e+02 -6.54861596e+02 ... -5.73850294e+02
  -6.26915501e+02 -7.22729299e+02]
 [ 0.00000000e+00  2.82520971e+01  8.84017784e+01 ...  1.14074467e+02
   1.14097100e+02  7.98777259e+01]
 [ 0.00000000e+00  2.48058665e+01  3.13062354e+01 ...  2.29400051e+01
   2.55503718e+01  3.40808345e+01]
 ...
 [ 0.00000000e+00  4.53249978e+00  1.20798685e+00 ...  2.32925813e+00
   4.41652973e-01  3.88086864e+00]
 [ 0.00000000e+00  3.57042684e+00 -1.27839970e+00 ...  6.90835425e+00
   2.07275515e+00  1.48223924e+00]
 [ 0.00000000e+00  2.81838509e+00 -9.99075839e-01 ...  3.17471864e+00
   3.76061071e+00 -2.32691180e-01]]",37765,4.8562093
408,408.0,408.0,Chainey Do,"[[-533.60313768 -533.60313768 -533.60313768 ... -533.60313768
  -533.60313768 -533.60313768]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",3137,4.8518519
409,409.0,409.0,Bangin' On The Pipes / Steam Heat,"[[-527.00699076 -527.00699076 -527.00699076 ... -527.00699076
  -527.00699076 -527.00699076]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",12874,4.4862385
410,410.0,410.0,Grinning In Your Face,"[[-521.75884792 -521.75884792 -521.75884792 ... -521.75884792
  -521.75884792 -521.75884792]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",9110,4.961165
411,411.0,411.0,That's A Plenty / Surfeit_ U.S.A.,"[[-511.35559429 -511.35559429 -511.35559429 ... -511.35559429
  -511.35559429 -511.35559429]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",4023,4.5636363
412,412.0,412.0,Little Pony,"[[-533.78536915 -533.78536915 -533.78536915 ... -533.78536915
  -533.78536915 -533.78536915]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",2876,4.5744681
413,413.0,413.0,Black Coffee,"[[-583.35328497 -583.35328497 -583.35328497 ... -583.35328497
  -583.35328497 -583.35328497]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",18959,4.851239700000002
414,414.0,414.0,Why,"[[-577.9425894 -577.9425894 -577.9425894 ... -577.9425894 -577.9425894
  -577.9425894]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",10468,4.880000099999998
415,415.0,415.0,Goodbye,"[[-470.55048701 -470.55048701 -470.55048701 ... -470.55048701
  -470.55048701 -470.55048701]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",9614,4.9111109000000015
416,416.0,416.0,Here We Go,"[[-466.54819682 -466.54819682 -466.54819682 ... -466.54819682
  -466.54819682 -466.54819682]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",947316,4.7055016
417,417.0,417.0,The Rights,"[[-577.9425894 -577.9425894 -577.9425894 ... -577.9425894 -577.9425894
  -577.9425894]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",10468,4.880000099999998
418,418.0,418.0,Not Yours,"[[-507.19935936 -507.19935936 -507.19935936 ... -507.19935936
  -507.19935936 -507.19935936]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",51678,4.9305105000000005
419,419.0,419.0,You,"[[-507.19935936 -507.19935936 -507.19935936 ... -507.19935936
  -507.19935936 -507.19935936]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",51678,4.9305105000000005
420,420.0,420.0,Please,"[[-559.10540695 -559.10540695 -559.10540695 ... -559.10540695
  -559.10540695 -559.10540695]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",51693,4.9016895
421,421.0,421.0,Eavesdrop,"[[-559.10540695 -559.10540695 -559.10540695 ... -559.10540695
  -559.10540695 -559.10540695]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",51693,4.9016895
422,422.0,422.0,I Remember It Just Like This,"[[-491.30042996 -491.30042996 -460.52862658 ... -373.68377225
  -379.55099237 -402.80616117]
 [   0.            0.           37.73399569 ...   16.04109081
    17.52842974   14.34652242]
 [   0.            0.           25.1815084  ...  -49.22418878
   -46.60704668  -37.8141713 ]
 ...
 [   0.            0.           -0.86838815 ...    5.46020714
     3.70828247    4.65646443]
 [   0.            0.           -0.77899518 ...    6.49107386
    11.58947716   11.19828417]
 [   0.            0.            1.33525405 ...  -16.72083013
   -12.44837022   -7.68845465]]",31,5.0
423,423.0,423.0,Stop,"[[-536.77637392 -536.77637392 -536.77637392 ... -536.77637392
  -536.77637392 -536.77637392]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",11892,4.8333335
424,424.0,424.0,Weight Off Me,"[[-442.98347308 -442.98347308 -442.98347308 ... -442.98347308
  -442.98347308 -442.98347308]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",6751131,4.9279933
